Date,Open,High,Low,Close,Adj Close,Volume
9/13/2021,75200,76300,75100,76300,74751.77344,11397775
9/14/2021,77100,77700,76600,76600,75045.69531,18167057
9/15/2021,77400,77400,76400,77000,75437.5625,12829128
9/16/2021,77300,77400,76100,76100,74555.83594,13067622
9/17/2021,76300,77200,75900,77200,75633.50781,16289502
9/23/2021,77500,77600,76800,77400,75829.45313,17055590
9/24/2021,77600,77700,77100,77300,75731.47656,12247274
9/27/2021,77300,77700,77000,77700,76123.36719,11699798
9/28/2021,77700,77800,76200,76300,74751.77344,15406382
9/29/2021,74800,75300,73800,74100,72941.51563,23992458
9/30/2021,74300,74800,73700,74100,72941.51563,19919361
10/1/2021,73900,74000,72900,73200,72055.59375,15803395
10/5/2021,73000,73000,71400,72200,71071.21875,24013921
10/6/2021,72600,72800,71200,71300,70185.29688,18956962
10/7/2021,71600,72100,71300,71600,70480.60938,13683532
10/8/2021,72300,72400,71500,71500,70382.16406,14043287
10/12/2021,70700,70900,68700,69000,67921.25781,31001484
10/13/2021,68700,69600,68300,68800,67724.38281,24172015
10/14/2021,69000,69800,68800,69400,68315,19520641
10/15/2021,70200,71000,70000,70100,69004.05469,18051612
10/18/2021,70200,70300,69200,70200,69102.49219,13486391
10/19/2021,70800,71000,70400,70600,69496.24219,9507991
10/20/2021,70700,71000,70200,70300,69200.92969,10151638
10/21/2021,70300,70600,70000,70200,69102.49219,10891094
10/22/2021,70000,70700,70000,70400,69299.36719,8395448
10/25/2021,69900,70600,69500,70200,69102.49219,10029621
10/26/2021,70600,71500,70400,71100,69988.42188,10528252
10/27/2021,71000,71000,70000,70100,69004.05469,10295316
10/28/2021,69500,72200,69500,70700,69594.67969,20644902
10/29/2021,71200,71600,69700,69800,68708.75,17016151
11/1/2021,70200,70600,69900,69900,68807.1875,11503729
11/2/2021,70800,72200,70700,71500,70382.16406,16812570
11/3/2021,71700,71700,70100,70400,69299.36719,12770428
11/4/2021,71200,71600,70500,70600,69496.24219,11818987
11/5/2021,71600,71600,70200,70200,69102.49219,12667743
11/8/2021,70400,70600,69800,70600,69496.24219,11121981
11/9/2021,70300,71000,70100,70500,69397.80469,11159589
11/10/2021,70300,70900,70200,70200,69102.49219,9422009
11/11/2021,69900,70000,69600,69900,68807.1875,11489122
11/12/2021,70200,70900,69900,70600,69496.24219,10087450
11/15/2021,71700,71900,70900,71400,70283.73438,12420710
11/16/2021,71500,72000,71300,71300,70185.29688,10919239
11/17/2021,71300,71600,70600,70700,69594.67969,11027606
11/18/2021,70700,71000,70200,70200,69102.49219,10144957
11/19/2021,70400,71400,70100,71200,70086.85938,11954728
11/22/2021,73300,75200,73000,74900,73729.01563,27506623
11/23/2021,76000,76000,74500,75300,74122.75781,22029195
11/24/2021,76000,76200,74100,74800,73630.57813,15652305
11/25/2021,75100,75100,73600,73700,72547.78125,12559258
11/26/2021,73500,74100,72000,72300,71169.66406,13002242
11/29/2021,71700,73000,71400,72300,71169.66406,16682559
11/30/2021,73200,73900,70500,71300,70185.29688,30364841
12/1/2021,72000,74800,71600,74400,73236.82813,21954856
12/2/2021,73900,75800,73800,75800,74614.94531,23652940
12/3/2021,75600,76000,74100,75600,74418.07813,18330240
12/6/2021,75100,76700,74900,76300,75107.125,16391250
12/7/2021,76100,77700,75600,77400,76189.92188,19232453
12/8/2021,78300,78600,77100,77400,76189.92188,21558340
12/9/2021,77400,78200,77000,78200,76977.42188,21604528
12/10/2021,77400,77600,76800,76900,75697.74219,9155219
12/13/2021,77200,78300,76500,76800,75599.3125,15038750
12/14/2021,76500,77200,76200,77000,75796.17969,10976660
12/15/2021,76400,77600,76300,77600,76386.80469,9584939
12/16/2021,78500,78500,77400,77800,76583.67969,11996128
12/17/2021,76800,78000,76800,78000,76780.55469,13108479
12/20/2021,77600,77800,76800,77100,75894.625,11264375
12/21/2021,77900,78300,77500,78100,76878.98438,14245298
12/22/2021,78900,79400,78800,79400,78158.65625,17105892
12/23/2021,79800,80000,79300,79900,78650.85156,13577498
12/24/2021,80200,80800,80200,80500,79241.46094,12086380
12/27/2021,80600,80600,79800,80200,78946.14844,10783368
12/28/2021,80200,80400,79700,80300,79044.58594,18226325
12/29/2021,80200,80200,78500,78800,77918.32813,19794795
12/30/2021,78900,79500,78100,78300,77423.92969,14236700
1/4/2022,78800,79200,78300,78700,77819.45313,12427416
1/5/2022,78800,79000,76400,77400,76533.99219,25470640
1/6/2022,76700,77600,76600,76900,76039.58594,12931954
1/7/2022,78100,78400,77400,78300,77423.92969,15163757
1/10/2022,78100,78100,77100,78000,77127.28906,9947422
1/11/2022,78400,79000,78000,78900,78017.21094,13221123
1/12/2022,79500,79600,78600,78900,78017.21094,11000502
1/13/2022,79300,79300,77900,77900,77028.39844,13889401
1/14/2022,77700,78100,77100,77300,76435.11719,10096725
1/17/2022,77600,77800,76900,77500,76632.88281,8785122
1/18/2022,77600,77800,76600,77000,76138.46875,9592788
1/19/2022,76500,76900,76100,76300,75446.30469,10598290
1/20/2022,76200,76700,75900,76500,75644.0625,9708168
1/21/2022,75800,75800,74700,75600,74754.14063,15774888
1/24/2022,75400,75800,74700,75100,74259.73438,13691134
1/25/2022,74800,75000,73200,74000,73172.03906,17766704
1/26/2022,74000,74000,74000,74000,73172.03906,0
1/27/2022,73800,74000,71300,71300,70502.25,22274777
1/28/2022,71300,73700,71200,73300,72479.875,21367447
2/3/2022,74900,74900,73300,73300,72479.875,17744721
2/4/2022,74300,74600,73400,74000,73172.03906,12730034
2/7/2022,73500,73600,72400,73000,72183.22656,14240838
2/8/2022,73000,73000,73000,73000,72183.22656,0
2/9/2022,73000,73000,73000,73000,72183.22656,0
2/10/2022,75600,75800,74700,75400,74556.375,17746033
2/11/2022,75000,75500,74600,74900,74061.96875,12205407
2/14/2022,74400,74500,73100,73700,72875.39844,13993255
2/15/2022,74100,74200,73100,73700,72875.39844,9320365
2/16/2022,74600,74900,74200,74800,73963.08594,10767386
2/17/2022,75000,75600,74500,75000,74160.85156,13605382
2/18/2022,74600,74800,73700,74300,73468.67969,10122226
2/21/2022,74300,74300,74300,74300,73468.67969,0
2/22/2022,74300,74300,74300,74300,73468.67969,0
2/23/2022,74300,74300,74300,74300,73468.67969,0
2/24/2022,72300,72300,71300,71500,70700.00781,15759283
2/25/2022,72100,72600,71900,71900,71095.53906,13168484
2/28/2022,71900,71900,71900,71900,71095.53906,0
3/2/2022,72300,72400,71500,71700,70897.76563,12481430
3/3/2022,72300,73100,72200,72900,72084.34375,13232638
3/4/2022,72900,72900,72900,72900,72084.34375,0
3/7/2022,70000,70600,69900,70100,69315.67188,18617138
3/8/2022,68800,70000,68700,69500,68722.39063,15828269
3/10/2022,69500,69500,69500,69500,68722.39063,0
3/11/2022,70500,70700,69700,70000,69216.79688,15787655
3/14/2022,70000,70200,69600,70200,69414.55469,9040993
3/15/2022,70200,70200,70200,70200,69414.55469,0
3/16/2022,70200,70500,69700,70400,69612.32031,10175750
3/17/2022,70400,70400,70400,70400,69612.32031,0
3/18/2022,70600,70900,70200,70700,69908.96094,14410038
3/21/2022,70900,71000,69900,69900,69117.91406,11169002
3/22/2022,69900,70500,69900,70300,69513.4375,9402666
3/23/2022,70600,71200,70300,70500,69711.20313,12398025
3/24/2022,69600,70300,69600,69800,69019.03125,37943357
3/25/2022,70100,70200,69600,69800,69019.03125,12986010
3/28/2022,69500,69900,69200,69700,68920.14844,12619289
3/29/2022,70000,70300,69800,70200,69414.55469,13686208
3/30/2022,70300,70500,69800,69900,69475.1875,12670187
3/31/2022,69900,70200,69600,69600,69177.00781,12510366
4/1/2022,69500,69500,69000,69100,68680.04688,15916846
4/4/2022,68900,69300,68600,69300,68878.82813,11107905
4/5/2022,69400,69600,69100,69200,68779.4375,8467248
4/6/2022,68600,68800,68500,68500,68083.69531,15517308
4/7/2022,68500,68500,68000,68000,67586.73438,20683327
4/8/2022,68100,68300,67700,67800,67387.94531,15453191
4/11/2022,67800,68100,67400,67900,67487.34375,12263735
4/12/2022,67600,67700,67000,67000,66592.8125,13924389
4/13/2022,67300,69000,67200,68700,68282.47656,17378619
4/14/2022,68700,68700,67500,67500,67089.77344,16409494
4/15/2022,67200,67300,66500,66600,66195.24219,13176415
4/18/2022,66500,67100,66100,66700,66294.63281,10119203
4/19/2022,67100,68000,67000,67300,66890.98438,12959434
4/20/2022,67000,67400,66500,67400,66990.375,16693293
4/21/2022,67600,68300,67500,67700,67288.55469,12847448
4/22/2022,67200,67300,66700,67000,66592.8125,11791478
4/25/2022,66500,66700,66300,66300,65897.0625,11016474
4/26/2022,66400,66700,66100,66100,65698.28125,12946923
4/27/2022,65400,65500,64900,65000,64604.96484,18122084
4/28/2022,65400,65500,64500,64800,64406.17969,16895527
4/29/2022,65100,67600,65000,67400,66990.375,26190390
5/2/2022,66600,67600,66500,67300,66890.98438,14106184
5/3/2022,67400,68400,67300,67500,67089.77344,14168875
5/4/2022,68000,68400,67500,67900,67487.34375,11505248
5/6/2022,67000,67100,66500,66500,66095.85156,14356156
5/10/2022,65900,66300,65300,65700,65300.71094,17235605
5/11/2022,65500,66300,65200,65700,65300.71094,12330920
5/12/2022,65200,65500,64900,64900,64505.57422,16414188
5/13/2022,65300,66700,65200,66500,66095.85156,14551536
5/16/2022,67100,67400,66100,66300,65897.0625,11937555
5/17/2022,66600,67900,66600,67600,67189.16406,15680447
5/18/2022,68300,68700,67600,68100,67686.125,16486319
5/19/2022,66500,67600,66500,67500,67089.77344,17073727
5/20/2022,67800,68400,67700,68000,67586.73438,12109671
5/23/2022,68800,68800,67600,67900,67487.34375,13684088
5/24/2022,67500,67700,66500,66500,66095.85156,15482576
5/25/2022,66700,67100,65900,66400,65996.45313,15150490
5/26/2022,66300,67200,65500,65900,65499.49609,15970890
5/27/2022,66700,66900,66200,66500,66095.85156,11405555
5/30/2022,67500,67800,66900,67700,67288.55469,14255484
5/31/2022,67500,67500,66700,67400,66990.375,24365002
6/2/2022,66600,67000,66400,66700,66294.63281,14959443
6/3/2022,67200,67300,66800,66800,66394.02344,8222883
6/7/2022,66200,66400,65400,65500,65101.92578,19355755
6/8/2022,65400,65700,65300,65300,64903.14063,12483180
6/9/2022,65100,65200,64500,65200,64803.75,25790725
6/10/2022,64000,64400,63800,63800,63412.25781,22193552
6/13/2022,62400,62800,62100,62100,61722.58984,22157816
6/14/2022,61200,62200,61100,61900,61523.80469,24606419
6/15/2022,61300,61500,60200,60700,60331.09766,26811224
6/16/2022,61300,61800,60500,60900,60529.88281,23394895
6/17/2022,59400,59900,59400,59800,59436.56641,29053450
6/20/2022,59800,59900,58100,58700,58343.25391,34111306
6/21/2022,58700,59200,58200,58500,58144.46875,25148109
6/22/2022,59000,59100,57600,57600,57249.9375,23334687
6/23/2022,57700,58000,56800,57400,57051.15234,28338608
6/24/2022,57900,59100,57700,58400,58045.07422,23256103
6/27/2022,59000,59900,58300,58800,58442.64453,18122236
6/28/2022,59200,59500,58700,59400,59039,13540538
6/29/2022,58500,58800,58000,58000,58000,14677138
6/30/2022,57200,57600,57000,57000,57000,18915142
7/1/2022,56900,57500,55900,56200,56200,24982097
7/4/2022,56100,57400,55700,57100,57100,17807126
7/5/2022,57600,58200,57200,57200,57200,14216539
7/6/2022,57300,57300,56400,56400,56400,16820461
7/7/2022,56400,58700,56300,58200,58200,21322833
7/8/2022,58600,59300,58200,58700,58700,15339271
7/11/2022,59300,59600,58700,58800,58800,13042624
7/12/2022,58600,58700,58100,58100,58100,9336061
7/13/2022,58300,58600,58000,58000,58000,10841315
7/14/2022,57500,58200,57400,57500,57500,15067012
7/15/2022,58400,60000,58100,60000,60000,18685583
7/18/2022,60600,62000,60500,61900,61900,20832517
7/19/2022,61400,61500,60200,60900,60900,15248261
7/20/2022,61800,62100,60500,60500,60500,16782238
7/21/2022,61100,61900,60700,61800,61800,12291374
7/22/2022,61800,62200,61200,61300,61300,10261310
7/25/2022,60900,61900,60800,61100,61100,9193681
7/26/2022,60800,61900,60800,61700,61700,6597211
7/27/2022,61300,61900,61200,61800,61800,7320997
7/28/2022,62300,62600,61600,61900,61900,10745302
7/29/2022,62400,62600,61300,61400,61400,15093120
8/1/2022,61000,61700,60300,61300,61300,13154816
8/2/2022,61200,61900,61000,61700,61700,13614895
8/3/2022,61600,61600,61000,61300,61300,10053861
8/4/2022,61700,61800,61200,61500,61500,9125439
8/5/2022,61700,61900,61200,61500,61500,9567620
8/8/2022,61400,61400,60600,60800,60800,11313150
8/9/2022,60600,60700,59600,60000,60000,18251170
8/10/2022,58900,59200,58600,59100,59100,18084349
8/11/2022,59600,60000,59300,59900,59900,15141941
8/12/2022,59500,60700,59400,60200,60200,10786658
8/16/2022,60500,61600,60300,61000,61000,15036727
8/17/2022,61100,61200,60300,60400,60400,9061518
8/18/2022,60300,61900,60000,61500,61500,16372754
8/19/2022,61400,61600,60600,60900,60900,6923679
8/22/2022,60300,60400,59800,60000,60000,8259865
8/23/2022,59000,59600,59000,59100,59100,9041629
8/24/2022,59200,59500,59000,59000,59000,8888486
8/25/2022,59200,59700,59000,59700,59700,5767902
8/26/2022,60300,60900,59900,60000,60000,9499995
8/29/2022,58700,58900,58600,58600,58600,9841329
8/30/2022,58700,59000,58300,58800,58800,9690044
8/31/2022,58200,59900,58200,59700,59700,14203512
9/1/2022,58700,58900,58300,58400,58400,14905777
9/2/2022,58300,58600,57500,57500,57500,15040310
9/5/2022,57400,57800,56800,57100,57100,11425977
9/6/2022,57200,57600,56900,57100,57100,7503086
9/7/2022,56700,56700,55900,56000,56000,17384854
9/8/2022,56200,56400,55600,55600,55600,18000016
9/13/2022,57000,58500,56800,58100,58100,17166581
9/14/2022,56200,57200,56100,56800,56800,12524961
9/15/2022,57000,57100,56000,56000,56000,11664819
9/16/2022,55600,56400,55500,56200,56200,13456503
9/19/2022,56300,57000,56000,56400,56400,12278653
9/20/2022,56400,57000,55800,55800,55800,14041465
9/21/2022,55400,55500,55000,55300,55300,11863700
9/22/2022,54600,54700,54300,54400,54400,12786510
9/23/2022,54400,54900,54200,54500,54500,10555964
9/26/2022,53700,54200,53600,53900,53900,15008449
9/27/2022,53800,54200,53500,54200,54200,16631289
9/28/2022,53900,54400,52500,52900,52900,19991129
9/29/2022,53300,53700,52600,52600,52600,13882080
9/30/2022,52300,53600,51800,53100,53100,22503249
10/4/2022,55300,55400,54500,55200,55200,19148435
10/5/2022,56900,57200,55400,56000,56000,22458970
10/6/2022,56700,57300,56300,56300,56300,14944446
10/7/2022,55900,56900,55200,56200,56200,16886813
10/11/2022,54400,55700,54000,55400,55400,21437877
10/12/2022,55700,57000,55200,55800,55800,18408910
10/13/2022,55400,56100,55200,55200,55200,13784602
10/14/2022,56200,56500,55800,56300,56300,12924326
10/17/2022,55800,57000,55700,56600,56600,13641878
10/18/2022,56700,57100,55800,56500,56500,14820702
10/19/2022,56700,56900,55700,55800,55800,12660652
10/20/2022,55200,56000,55100,55500,55500,15758212
